284	 -0.335403	 -0.130753	  0.084122	  8.710587	  1.435745	  5.501205
289	 -0.344482	 -0.159592	  0.099609	  8.736771	  1.404800	  5.348862
294	 -0.342346	 -0.190033	  0.112961	  8.684402	  1.352432	  5.217941
299	 -0.331131	 -0.215668	  0.127914	  8.693924	  1.309586	  5.160812
304	 -0.314575	 -0.240768	  0.141800	  8.727249	  1.295303	  5.089401
309	 -0.293747	 -0.259460	  0.160492	  8.665359	  1.242935	  5.217941
317	 -0.264908	 -0.275482	  0.174377	  8.639175	  1.204849	  5.134628
319	 -0.238739	 -0.278152	  0.185593	  8.605850	  1.197708	  5.137009
324	 -0.207764	 -0.274414	  0.190399	  8.529678	  1.209610	  5.134628
329	 -0.176788	 -0.265335	  0.193069	  8.496353	  1.235794	  5.167953
334	 -0.146347	 -0.245041	  0.192535	  8.436844	  1.157242	  5.177475
340	 -0.121246	 -0.219940	  0.186127	  8.439224	  1.183426	  5.222702
344	 -0.095078	 -0.189499	  0.182922	  8.427322	  1.162003	  5.267929
349	 -0.074783	 -0.160126	  0.175980	  8.417801	  1.159622	  5.227463
354	 -0.055557	 -0.129684	  0.168503	  8.365433	  1.123917	  5.184616
359	 -0.040604	 -0.096573	  0.155685	  8.427322	  1.178665	  5.239365
364	 -0.029388	 -0.066132	  0.146072	  8.482071	  1.159622	  5.251266
369	 -0.024048	 -0.036758	  0.136459	  8.520157	  1.173904	  5.363144
374	 -0.020844	 -0.018600	  0.132721	  8.565384	  1.195328	  5.413132
388	 -0.025650	 -0.006851	  0.129517	  8.593948	  1.219131	  5.384567
389	 -0.028320	 -0.000977	  0.124710	  8.624893	  1.192947	  5.365524
390	 -0.032593	  0.000092	  0.127380	  8.620132	  1.154861	  5.446457
396	 -0.049149	 -0.002045	  0.140198	  8.679642	  1.081070	  5.486923
399	 -0.049149	 -0.002045	  0.140198	  8.751053	  1.131058	  5.441696
404	 -0.060364	 -0.010056	  0.154617	  8.760574	  1.092972	  5.427414
409	 -0.065704	 -0.023941	  0.165298	  8.767715	  1.054886	  5.332199
415	 -0.073181	 -0.039963	  0.175446	  8.762955	  1.088211	  5.125107
419	 -0.073181	 -0.093903	  0.192535	  8.812943	  1.035843	  5.146530
424	 -0.073181	 -0.093903	  0.192535	  8.760574	  0.985855	  5.006088
430	 -0.060898	 -0.151581	  0.197876	  8.705826	  1.014420	  5.027512
435	 -0.058228	 -0.166534	  0.193604	  8.662979	  1.014420	  5.082260
440	 -0.053421	 -0.174011	  0.190933	  8.715347	  1.066788	  5.065598
445	 -0.056091	 -0.170273	  0.189331	  8.703445	  1.054886	  5.189377
450	 -0.061966	 -0.154251	  0.189331	  8.722488	  1.033463	  5.317917
455	 -0.071579	 -0.138763	  0.185059	  8.679642	  1.000137	  5.427414
460	 -0.084930	 -0.122742	  0.184525	  8.672501	  1.045364	  5.375046
465	 -0.095078	 -0.104050	  0.179718	  8.710587	  1.088211	  5.398849
