285	  0.216812	 -0.019135	  0.048874	  2.428787	  3.259109	  9.343124
289	  0.200256	  0.008102	  0.064896	  2.416885	  3.254349	  9.397873
294	  0.182632	  0.040680	  0.076645	  2.385941	  3.344803	  9.364548
299	  0.167679	  0.071121	  0.087326	  2.331192	  3.335281	  9.338364
304	  0.152191	  0.103699	  0.094269	  2.309769	  3.380508	  9.262192
309	  0.148453	  0.128799	  0.100677	  2.274063	  3.309097	  9.212204
314	  0.150589	  0.147491	  0.107620	  2.219315	  3.370987	  9.021774
319	  0.155930	  0.166718	  0.114563	  2.188370	  3.347183	  9.036057
324	  0.169815	  0.180603	  0.118835	  2.166946	  3.332901	  8.981308
329	  0.181030	  0.188080	  0.117233	  2.109818	  3.380508	  8.914658
334	  0.194916	  0.187012	  0.117767	  2.152664	  3.351944	  8.917038
339	  0.210938	  0.175797	  0.118301	  2.116959	  3.356705	  8.843246
344	  0.226425	  0.160843	  0.119370	  2.114578	  3.387650	  8.788498
349	  0.240311	  0.137344	  0.123108	  2.121719	  3.399551	  8.755173
354	  0.254730	  0.110641	  0.131119	  2.128860	  3.432877	  8.786118
360	  0.265945	  0.082870	  0.135925	  2.147903	  3.430496	  8.743271
364	  0.278763	  0.050293	  0.145004	  2.105057	  3.478104	  8.736130
369	  0.287308	  0.019318	  0.152481	  2.136002	  3.504288	  8.795639
374	  0.293182	 -0.008987	  0.160492	  2.145523	  3.549515	  8.767075
379	  0.295319	 -0.029282	  0.167969	  2.114578	  3.611404	  8.802780
384	  0.299057	 -0.045837	  0.171173	  2.093155	  3.666153	  8.852768
389	  0.299591	 -0.055984	  0.171707	  2.143143	  3.670914	  8.890854
394	  0.300125	 -0.057053	  0.168503	  2.116959	  3.723282	  8.926559
399	  0.299591	 -0.052780	  0.165833	  2.128860	  3.716141	  8.971786
404	  0.297455	 -0.042633	  0.164230	  2.112198	  3.723282	  8.878952
410	  0.299591	 -0.033554	  0.158356	  2.188370	  3.770889	  8.952744
415	  0.302795	 -0.022339	  0.158890	  2.224075	  3.728043	  8.821823
420	  0.305466	 -0.005249	  0.158356	  2.274063	  3.754227	  8.859909
425	  0.310806	  0.008636	  0.163696	  2.257401	  3.689957	  8.888474
430	  0.311340	  0.020386	  0.171707	  2.283585	  3.716141	  8.864670
435	  0.310806	  0.031067	  0.178116	  2.276443	  3.687576	  8.800400
440	  0.315613	  0.035873	  0.180786	  2.309769	  3.728043	  8.700424
445	  0.322556	  0.038544	  0.185593	  2.305008	  3.704239	  8.745651
450	  0.328964	  0.036942	  0.193604	  2.293106	  3.692337	  8.667099
455	  0.337509	  0.032669	  0.198410	  2.324051	  3.742325	  8.621872
460	  0.346588	  0.027328	  0.201080	  2.307388	  3.758987	  8.590927
465	  0.357269	  0.021988	  0.204285	  2.281204	  3.835159	  8.607590
470	  0.365280	  0.015579	  0.203751	  2.278824	  3.856583	  8.688522
475	  0.366348	  0.011307	  0.198410	  2.247879	  3.923233	  8.755173
480	  0.361008	  0.006500	  0.197342	  2.235977	  3.958939	  8.724228
485	  0.354599	  0.007568	  0.192001	  2.276443	  4.008926	  8.807541
490	  0.342850	  0.013443	  0.183456	  2.245499	  4.094620	  8.871811
495	  0.328430	  0.023056	  0.169571	  2.238358	  4.104141	  8.826584
500	  0.312408	  0.032135	  0.154617	  2.252640	  4.085098	  8.938461
505	  0.289978	  0.044418	  0.142334	  2.257401	  4.066055	  8.852768
510	  0.276093	  0.058304	  0.130585	  2.297867	  4.056534	  8.743271
516	  0.251526	  0.071121	  0.119904	  2.307388	  4.035110	  8.609970
520	  0.244049	  0.075394	  0.115631	  2.340714	  3.997025	  8.605209
525	  0.236572	  0.079132	  0.115631	  2.316910	  3.968460	  8.609970
530	  0.235504	  0.078598	  0.114029	  2.331192	  3.925613	  8.512375
535	  0.239243	  0.071655	  0.117767	  2.364517	  3.901810	  8.383835
540	  0.246719	  0.063110	  0.120438	  2.402603	  3.899429	  8.343369
545	  0.256332	  0.052963	  0.125778	  2.364517	  3.911331	  8.229111
551	  0.262207	  0.043884	  0.131653	  2.371658	  3.904190	  8.241013
556	  0.267014	  0.032669	  0.133255	  2.366898	  3.968460	  8.307663
561	  0.265945	  0.024658	  0.132187	  2.350235	  3.939896	  8.417160
566	  0.264877	  0.018250	  0.138062	  2.340714	  3.970840	  8.333847
571	  0.261673	  0.015579	  0.143402	  2.395462	  3.930374	  8.345749
575	  0.258469	  0.013977	  0.149277	  2.404984	  3.892288	  8.395737
581	  0.256332	  0.013443	  0.156754	  2.404984	  3.894669	  8.367172
586	  0.253662	  0.015579	  0.159958	  2.419266	  3.916092	  8.317184
591	  0.254730	  0.018250	  0.166901	  2.428787	  3.863724	  8.262436
596	  0.260071	  0.026794	  0.163162	  2.364517	  3.947037	  8.283859
608	  0.259537	  0.035873	  0.156754	  2.312149	  3.999405	  8.310043
609	  0.259537	  0.039612	  0.147675	  2.257401	  4.039871	  8.383835
611	  0.251526	  0.045486	  0.140198	  2.305008	  4.032730	  8.293381
617	  0.248322	  0.046021	  0.130051	  2.293106	  4.049393	  8.324326
621	  0.242981	  0.049225	  0.123642	  2.305008	  4.087479	  8.181503
626	  0.239243	  0.053497	  0.115097	  2.335953	  4.111282	  8.269577
631	  0.227493	  0.055099	  0.110825	  2.345474	  4.087479	  8.340988
636	  0.211472	  0.056702	  0.104950	  2.324051	  4.132706	  8.355270
641	  0.194916	  0.059372	  0.099075	  2.312149	  4.077957	  8.312424
646	  0.178360	  0.060440	  0.100677	  2.433548	  4.082718	  8.312424
651	  0.162338	  0.056702	  0.100143	  2.388321	  4.054153	  8.283859
656	  0.151123	  0.054031	  0.108688	  2.400223	  4.051773	  8.264816
662	  0.137772	  0.043884	  0.109222	  2.378799	  4.030350	  8.179123
666	  0.131363	  0.038010	  0.115097	  2.383560	  4.006546	  8.155319
671	  0.127625	  0.025726	  0.118835	  2.378799	  4.018448	  8.119614
676	  0.125488	  0.018784	  0.120438	  2.371658	  4.006546	  8.060104
