284	  0.167145	 -0.006851	 -0.151932	 -7.045090	  3.609024	  4.072983
289	  0.178360	 -0.005249	 -0.150330	 -7.066513	  3.628067	  4.039658
293	  0.187973	 -0.006851	 -0.149261	 -7.080795	  3.625687	  3.913498
298	  0.198120	 -0.007385	 -0.150330	 -7.078415	  3.711380	  3.975388
303	  0.209869	 -0.005249	 -0.150864	 -7.071274	  3.692337	  3.961105
308	  0.223221	 -0.005249	 -0.149261	 -7.085556	  3.737564	  3.930161
313	  0.234970	 -0.000443	 -0.151398	 -7.140305	  3.799454	  3.868271
318	  0.248322	 -0.002579	 -0.153534	 -7.116501	  3.811356	  3.892075
323	  0.260605	 -0.005783	 -0.157272	 -7.133163	  3.799454	  3.949203
328	  0.263809	  0.003296	 -0.159409	 -7.123642	  3.794693	  4.008713
333	  0.268082	  0.011307	 -0.157272	 -7.176010	  3.754227	  4.068222
338	  0.264877	  0.019852	 -0.157806	 -7.197433	  3.770889	  4.077744
343	  0.260605	  0.029465	 -0.158340	 -7.237900	  3.744705	  4.156296
348	  0.251526	  0.039612	 -0.154068	 -7.271225	  3.749466	  4.282455
353	  0.234970	  0.050827	 -0.152466	 -7.283127	  3.697098	  4.311020
358	  0.222687	  0.055634	 -0.145523	 -7.273605	  3.744705	  4.111069
363	  0.213608	  0.051895	 -0.132706	 -7.283127	  3.716141	  3.994431
368	  0.208267	  0.029465	 -0.118286	 -7.330734	  3.723282	  3.975388
373	  0.210938	  0.001694	 -0.099060	 -7.330734	  3.680435	  3.903976
378	  0.209335	 -0.030884	 -0.087311	 -7.375961	  3.647110	  3.946823
383	  0.208801	 -0.068802	 -0.071289	 -7.461655	  3.620926	  3.965866
388	  0.203995	 -0.113663	 -0.061142	 -7.521164	  3.609024	  3.884933
393	  0.205597	 -0.153183	 -0.055267	 -7.452133	  3.604263	  3.887314
398	  0.202393	 -0.195374	 -0.052063	 -7.447372	  3.697098	  3.896835
403	  0.202393	 -0.226349	 -0.049393	 -7.466415	  3.668533	  3.965866
408	  0.200256	 -0.252518	 -0.049393	 -7.471176	  3.728043	  4.006332
414	  0.200790	 -0.268539	 -0.051529	 -7.395004	  3.766129	  4.027756
418	  0.197052	 -0.270142	 -0.050995	 -7.340256	  3.828018	  3.970627
424	  0.194916	 -0.262131	 -0.051529	 -7.368820	  3.882767	  4.051559
429	  0.193848	 -0.245041	 -0.054733	 -7.342636	  3.904190	  4.096786
434	  0.191177	 -0.217804	 -0.060074	 -7.266464	  3.854202	  4.163437
439	  0.187439	 -0.190567	 -0.060074	 -7.197433	  3.849442	  4.220566
444	  0.177292	 -0.156387	 -0.057938	 -7.204575	  3.899429	  4.230087
449	  0.170349	 -0.127548	 -0.052597	 -7.159348	  3.878006	  4.139633
454	  0.165009	 -0.100845	 -0.052597	 -7.178391	  3.835159	  4.118210
459	  0.161270	 -0.078949	 -0.048859	 -7.152206	  3.808975	  4.089645
464	  0.161270	 -0.065598	 -0.041382	 -7.118881	  3.789932	  3.989670
469	  0.162338	 -0.063995	 -0.038177	 -7.118881	  3.773270	  3.880173
474	  0.175156	 -0.076813	 -0.034973	 -7.176010	  3.711380	  3.877792
479	  0.185837	 -0.090698	 -0.032303	 -7.126022	  3.694717	  3.727829
484	  0.194382	 -0.107254	 -0.031235	 -7.102219	  3.649490	  3.754013
489	  0.203995	 -0.124878	 -0.021088	 -7.018906	  3.637589	  3.777817
494	  0.212540	 -0.140366	 -0.017883	 -7.068893	  3.666153	  3.842087
499	  0.213608	 -0.152115	 -0.009338	 -7.068893	  3.575699	  3.868271
504	  0.216278	 -0.162262	 -0.002930	 -7.052231	  3.597122	  3.734970
509	  0.220551	 -0.164398	  0.006683	 -7.016525	  3.632828	  3.730209
514	  0.216812	 -0.167603	  0.025375	 -6.952255	  3.628067	  3.777817
519	  0.210938	 -0.164932	  0.039795	 -7.018906	  3.661392	  3.906357
533	  0.200790	 -0.155319	  0.052078	 -7.014145	  3.694717	  3.949203
533	  0.186905	 -0.144638	  0.060623	 -7.068893	  3.804214	  4.008713
535	  0.168213	 -0.130219	  0.058487	 -7.154587	  3.856583	  4.034897
539	  0.149521	 -0.117401	  0.050476	 -7.214096	  3.923233	  4.042038
544	  0.131363	 -0.101913	  0.039795	 -7.209335	  3.930374	  4.039658
549	  0.108932	 -0.090164	  0.028046	 -7.285507	  3.954178	  4.015854
554	  0.087570	 -0.082153	  0.019501	 -7.273605	  3.927994	  4.065842
559	  0.070480	 -0.074677	  0.008286	 -7.290268	  3.958939	  3.884933
565	  0.054993	 -0.067734	  0.002945	 -7.268845	  3.918472	  3.870651
570	  0.040039	 -0.066132	 -0.003464	 -7.237900	  3.889908	  3.732590
575	  0.030960	 -0.063461	 -0.001862	 -7.223618	  3.823257	  3.706406
580	  0.025620	 -0.065598	 -0.000259	 -7.202194	  3.780411	  3.699265
585	  0.018143	 -0.071472	  0.006683	 -7.190292	  3.728043	  3.701645
590	  0.007996	 -0.077881	  0.014694	 -7.211716	  3.735184	  3.706406
595	  0.004257	 -0.092300	  0.023239	 -7.223618	  3.737564	  3.637375
600	  0.001053	 -0.109390	  0.026978	 -7.204575	  3.720901	  3.599289
605	 -0.005890	 -0.135025	  0.029114	 -7.228378	  3.723282	  3.513596
610	 -0.006424	 -0.162796	  0.028580	 -7.249802	  3.718521	  3.468369
615	 -0.004822	 -0.195908	  0.027512	 -7.211716	  3.792313	  3.487411
620	 -0.002686	 -0.224213	  0.022171	 -7.237900	  3.828018	  3.649277
626	 -0.004822	 -0.242371	  0.011490	 -7.216476	  3.785172	  3.677841
630	 -0.011230	 -0.253052	  0.002411	 -7.183151	  3.758987	  3.784958
636	 -0.020309	 -0.260529	 -0.008804	 -7.147446	  3.754227	  3.849228
640	 -0.025116	 -0.257858	 -0.019485	 -7.161728	  3.723282	  3.846848
645	 -0.032593	 -0.255188	 -0.027496	 -7.121262	  3.739944	  3.801620
650	 -0.033661	 -0.243973	 -0.036041	 -7.090317	  3.785172	  3.775436
655	 -0.030991	 -0.228485	 -0.041382	 -7.073654	  3.730423	  3.737350
660	 -0.028320	 -0.205521	 -0.045120	 -7.004623	  3.670914	  3.777817
665	 -0.016037	 -0.175079	 -0.047256	 -6.976059	  3.630447	  3.830185
670	 -0.005356	 -0.143570	 -0.042984	 -6.935593	  3.594742	  3.715927
676	  0.013336	 -0.114731	 -0.036041	 -6.868942	  3.532852	  3.644516
680	  0.036301	 -0.090698	 -0.024292	 -6.916550	  3.516190	  3.544540
685	  0.063538	 -0.071472	 -0.014679	 -6.904648	  3.535233	  3.539780
690	  0.092911	 -0.057053	 -0.006134	 -6.918930	  3.511429	  3.470749
695	  0.124954	 -0.050644	  0.003479	 -7.014145	  3.525711	  3.501694
700	  0.159134	 -0.046371	  0.006683	 -7.102219	  3.537613	  3.475510
706	  0.190109	 -0.047440	  0.004013	 -7.142685	  3.611404	  3.496933
711	  0.219482	 -0.043701	 -0.001862	 -7.202194	  3.670914	  3.563583
716	  0.244583	 -0.032486	 -0.010406	 -7.202194	  3.685196	  3.656418
721	  0.256332	 -0.020737	 -0.013611	 -7.249802	  3.766129	  3.849228
726	  0.259003	 -0.005783	 -0.015747	 -7.306931	  3.706619	  3.949203
731	  0.252060	  0.008102	 -0.015213	 -7.261703	  3.758987	  3.973007
736	  0.243515	  0.018784	 -0.015213	 -7.295029	  3.754227	  4.042038
741	  0.228027	  0.021454	 -0.007736	 -7.230759	  3.725662	  4.011093
746	  0.210938	  0.017715	 -0.000793	 -7.275986	  3.739944	  3.901596
751	  0.192780	  0.006500	  0.008286	 -7.283127	  3.754227	  3.894455
756	  0.181030	 -0.012726	  0.015228	 -7.321213	  3.704239	  3.901596
761	  0.165543	 -0.035156	  0.021103	 -7.364059	  3.694717	  3.863510
766	  0.157532	 -0.064529	  0.028046	 -7.364059	  3.601883	  3.725449
771	  0.154861	 -0.096573	  0.032318	 -7.309311	  3.618546	  3.599289
776	  0.159134	 -0.132355	  0.043533	 -7.335495	  3.549515	  3.527878
781	  0.169281	 -0.166534	  0.050476	 -7.309311	  3.604263	  3.494553
786	  0.178360	 -0.198044	  0.062759	 -7.259323	  3.551895	  3.587387
791	  0.189575	 -0.215668	  0.073441	 -7.192673	  3.518570	  3.606430
796	  0.194916	 -0.231689	  0.089462	 -7.190292	  3.485245	  3.711166
801	  0.194382	 -0.238098	  0.104950	 -7.166489	  3.551895	  3.806381
806	  0.193314	 -0.237564	  0.120972	 -7.166489	  3.585220	  3.808762
811	  0.187439	 -0.231155	  0.136993	 -7.135544	  3.642349	  3.894455
816	  0.175156	 -0.226349	  0.151413	 -7.216476	  3.630447	  4.020615
821	  0.159668	 -0.217804	  0.157288	 -7.183151	  3.706619	  3.975388
826	  0.143646	 -0.214600	  0.160492	 -7.171249	  3.694717	  3.944443
831	  0.130829	 -0.211395	  0.161560	 -7.114120	  3.730423	  3.849228
838	  0.120148	 -0.212997	  0.165833	 -7.068893	  3.747086	  3.889694
842	  0.111069	 -0.221542	  0.170105	 -7.002243	  3.713760	  3.834946
847	  0.105194	 -0.230621	  0.170105	 -6.911789	  3.711380	  3.718307
852	  0.106796	 -0.243439	  0.174911	 -6.907028	  3.713760	  3.668320
857	  0.114807	 -0.255188	  0.170639	 -6.845139	  3.763748	  3.649277
862	  0.122818	 -0.268539	  0.172241	 -6.768967	  3.694717	  3.506454
867	  0.134567	 -0.277618	  0.179718	 -6.721359	  3.689957	  3.551682
872	  0.145248	 -0.284027	  0.183456	 -6.688034	  3.692337	  3.604050
877	  0.150055	 -0.280823	  0.183456	 -6.738022	  3.749466	  3.689743
882	  0.154861	 -0.273346	  0.182388	 -6.768967	  3.773270	  3.756393
887	  0.158600	 -0.257858	  0.177582	 -6.752304	  3.839920	  3.794479
892	  0.153793	 -0.240768	  0.171173	 -6.792770	  3.885147	  3.911118
897	  0.146317	 -0.220474	  0.162094	 -6.766586	  3.887527	  3.892075
902	  0.137772	 -0.201782	  0.148743	 -6.807053	  3.913712	  3.932541
907	  0.121750	 -0.179352	  0.141266	 -6.764206	  3.937515	  3.989670
912	  0.103058	 -0.161728	  0.138596	 -6.749924	  3.963699	  3.953964
917	  0.087570	 -0.149445	  0.130585	 -6.766586	  3.961319	  3.996811
922	  0.067810	 -0.140900	  0.127914	 -6.792770	  3.994644	  3.939682
927	  0.045914	 -0.145172	  0.116699	 -6.790390	  4.077957	  3.899216
932	  0.027222	 -0.153183	  0.111893	 -6.776108	  4.027969	  3.901596
938	  0.014404	 -0.168137	  0.103882	 -6.790390	  4.030350	  3.749252
942	  0.001053	 -0.185760	  0.093735	 -6.797531	  4.013687	  3.739731
947	 -0.006424	 -0.204987	  0.091064	 -6.799911	  4.020828	  3.732590
952	 -0.011230	 -0.222610	  0.084656	 -6.768967	  4.027969	  3.770676
957	 -0.013901	 -0.237030	  0.081985	 -6.745163	  4.008926	  3.737350
962	 -0.013901	 -0.246643	  0.080917	 -6.728500	  3.980362	  3.853989
967	 -0.011230	 -0.240768	  0.081985	 -6.680893	  3.968460	  3.777817
972	 -0.008026	 -0.233826	  0.083054	 -6.683273	  3.994644	  3.773056
977	  0.001053	 -0.218872	  0.079849	 -6.657089	  4.020828	  3.761154
982	  0.011200	 -0.195374	  0.079315	 -6.621384	  4.085098	  3.777817
988	  0.020279	 -0.167603	  0.075577	 -6.638046	  4.070816	  3.827805
992	  0.029358	 -0.135559	  0.067032	 -6.599960	  4.082718	  3.899216
997	  0.035233	 -0.097107	  0.068634	 -6.619003	  4.092239	  3.968246
1003	  0.040573	 -0.058655	  0.061691	 -6.564255	  4.125565	  4.018234
1008	  0.040039	 -0.026077	  0.056351	 -6.595200	  4.137466	  4.075363
1013	  0.032562	  0.001694	  0.048340	 -6.588058	  4.139847	  4.084885
1023	  0.023483	  0.023056	  0.044601	 -6.661850	  4.146988	  4.063461
1023	  0.013336	  0.032669	  0.036057	 -6.621384	  4.189835	  4.049179
1028	  0.003189	  0.034271	  0.024841	 -6.664230	  4.163651	  3.951584
1034	 -0.004288	  0.021988	  0.012024	 -6.697556	  4.192215	  3.953964
1039	 -0.013901	  0.001694	 -0.002930	 -6.695175	  4.156509	  3.942062
1043	 -0.023514	 -0.022873	 -0.011475	 -6.742783	  4.125565	  3.880173
1048	 -0.026184	 -0.052246	 -0.020020	 -6.718979	  4.063675	  3.875412
1053	 -0.026718	 -0.078415	 -0.023758	 -6.709457	  4.082718	  3.951584
1058	 -0.026718	 -0.105118	 -0.031235	 -6.730881	  4.056534	  3.930161
1063	 -0.016571	 -0.124878	 -0.036575	 -6.785629	  4.032730	  3.932541
1068	 -0.008560	 -0.137695	 -0.041382	 -6.788010	  4.042252	  3.882553
1073	  0.001587	 -0.143036	 -0.049393	 -6.707077	  4.049393	  3.887314
1078	  0.013336	 -0.137695	 -0.053665	 -6.697556	  4.063675	  4.011093
1083	  0.025085	 -0.123276	 -0.054199	 -6.649948	  4.070816	  4.072983
1089	  0.034164	 -0.097107	 -0.056335	 -6.585678	  4.011307	  4.096786
1093	  0.041641	 -0.065598	 -0.055267	 -6.592819	  4.037491	  4.218185
1098	  0.048584	 -0.032486	 -0.054733	 -6.604721	  4.011307	  4.184860
1103	  0.068344	  0.028397	 -0.055801	 -6.561874	  4.080338	  4.082504
1109	  0.082230	  0.051895	 -0.056870	 -6.583298	  4.099380	  4.070602
1114	  0.093445	  0.071121	 -0.057404	 -6.533310	  4.089859	  4.034897
1119	  0.105194	  0.084473	 -0.057404	 -6.542831	  4.068436	  4.020615
1124	  0.115875	  0.090881	 -0.064346	 -6.597580	  4.085098	  4.056320
1129	  0.119614	  0.085541	 -0.063278	 -6.616623	  4.066055	  4.068222
1134	  0.125488	  0.077530	 -0.061142	 -6.583298	  4.104141	  3.956345
1139	  0.126556	  0.062042	 -0.055801	 -6.547592	  4.087479	  3.980148
1144	  0.127090	  0.047089	 -0.053131	 -6.595200	  4.094620	  4.077744
1149	  0.119614	  0.025726	 -0.053131	 -6.607101	  4.087479	  4.089645
1154	  0.112137	  0.006500	 -0.052063	 -6.702316	  4.082718	  4.144394
1159	  0.100388	 -0.008453	 -0.050995	 -6.678513	  4.097000	  4.149155
1164	  0.090775	 -0.023941	 -0.052063	 -6.680893	  4.092239	  4.103928
1169	  0.073151	 -0.035156	 -0.052063	 -6.633286	  4.066055	  4.142014
1174	  0.059265	 -0.047974	 -0.050995	 -6.649948	  4.089859	  4.230087
1179	  0.044312	 -0.057053	 -0.057404	 -6.680893	  4.097000	  4.211044
1184	  0.021347	 -0.063461	 -0.058472	 -6.649948	  4.108902	  4.249130
1189	  0.002655	 -0.072540	 -0.060074	 -6.673752	  4.075577	  4.261032
1194	 -0.013367	 -0.083755	 -0.060608	 -6.704697	  4.061295	  4.180099
1199	 -0.029922	 -0.097641	 -0.061142	 -6.740402	  4.044632	  4.156296
1204	 -0.035797	 -0.116333	 -0.065948	 -6.726120	  4.023209	  4.111069
1209	 -0.040070	 -0.130753	 -0.068085	 -6.699936	  4.001785	  4.022995
1214	 -0.037399	 -0.148911	 -0.075027	 -6.630905	  4.035110	  4.087265
1219	 -0.035797	 -0.155319	 -0.078232	 -6.597580	  3.985123	  4.103928
1224	 -0.029922	 -0.154785	 -0.078766	 -6.583298	  3.973221	  4.170578
1229	 -0.024582	 -0.151047	 -0.078766	 -6.545212	  3.935135	  4.192001
1235	 -0.018707	 -0.140366	 -0.077698	 -6.545212	  3.956558	  4.113449
1240	 -0.010162	 -0.130753	 -0.070755	 -6.542831	  3.956558	  4.134872
1245	 -0.002686	 -0.119537	 -0.064346	 -6.511887	  3.930374	  4.153915
1250	  0.006927	 -0.106720	 -0.055267	 -6.583298	  3.989883	  4.089645
1255	  0.019745	 -0.099777	 -0.048859	 -6.585678	  3.951797	  4.044418
1260	  0.032028	 -0.083755	 -0.047256	 -6.578537	  3.970840	  4.108688
1265	  0.044312	 -0.072540	 -0.042450	 -6.552353	  4.001785	  4.180099
1270	  0.054459	 -0.061859	 -0.034973	 -6.573776	  3.956558	  4.227707
1275	  0.059265	 -0.051712	 -0.030701	 -6.630905	  3.963699	  4.253891
1280	  0.064606	 -0.046371	 -0.030167	 -6.659470	  3.970840	  4.222946
1285	  0.068878	 -0.047974	 -0.028564	 -6.697556	  4.008926	  4.132492
1290	  0.076889	 -0.054916	 -0.030701	 -6.735641	  4.051773	  4.139633
1295	  0.081161	 -0.060791	 -0.035507	 -6.728500	  4.089859	  4.130112
1300	  0.085968	 -0.069870	 -0.039780	 -6.707077	  4.068436	  4.153915
1305	  0.088104	 -0.076279	 -0.045120	 -6.728500	  4.104141	  4.180099
1310	  0.087036	 -0.088562	 -0.049393	 -6.745163	  4.094620	  4.180099
1315	  0.083298	 -0.096573	 -0.056870	 -6.757065	  4.108902	  4.222946
1320	  0.077423	 -0.107788	 -0.063278	 -6.730881	  4.142227	  4.249130
1325	  0.072083	 -0.114731	 -0.068085	 -6.773727	  4.108902	  4.280075
